Time,Prices,Vol,Ope,Clop,Sol
22:49:29,"2,379.00",2,0,2,双平
22:49:30,"2,380.00",4,1,3,SHortcl
22:49:31,"2,379.00",6,3,3,空换
22:49:31,"2,380.00",8,2,6,SHortcl
22:49:32,"2,379.00",2,0,2,双平
22:49:32,"2,379.00",2,1,1,空换
22:49:33,"2,379.00",2,1,1,空换
22:49:33,"2,380.00",2,1,1,多换
22:49:34,"2,379.00",4,2,2,空换
22:49:34,"2,380.00",4,1,3,SHortcl
22:49:35,"2,379.00",10,5,5,空换
22:49:36,"2,379.00",20,10,10,空换
22:49:36,"2,380.00",4,0,4,双平
22:49:37,"2,379.00",4,2,2,空换
22:49:37,"2,380.00",2,1,1,多换
22:49:38,"2,380.00",6,3,3,多换
22:49:39,"2,380.00",8,2,6,SHortcl
22:49:39,"2,379.00",2,0,2,双平
22:49:40,"2,379.00",2,1,1,空换
22:49:41,"2,380.00",18,13,5,Longop
22:49:42,"2,380.00",908,674,234,Longop
22:49:42,"2,380.00",4,2,2,空换
22:49:43,"2,380.00",4,1,3,Longcl
22:49:43,"2,380.00",12,6,6,空换
22:49:44,"2,380.00",2,1,1,空换
22:49:44,"2,381.00",2,1,1,多换
22:49:45,"2,380.00",110,3,107,Longcl
22:49:46,"2,380.00",82,40,42,Longcl
22:49:46,"2,381.00",8,0,8,双平
22:49:47,"2,380.00",4,2,2,空换
22:49:47,"2,380.00",10,5,5,空换
22:49:48,"2,380.00",44,24,20,SHortop
22:49:48,"2,380.00",2,1,1,空换
22:49:49,"2,380.00",2,1,1,空换
22:49:49,"2,380.00",12,11,1,SHortop
22:49:50,"2,381.00",24,4,20,SHortcl
22:49:50,"2,380.00",84,84,0,双开
22:49:50,"2,381.00",2,1,1,多换
22:49:52,"2,380.00",40,10,30,Longcl
22:49:52,"2,381.00",2,1,1,多换
22:49:54,"2,381.00",12,1,11,SHortcl
22:49:54,"2,381.00",10,5,5,多换
22:49:55,"2,381.00",54,3,51,SHortcl
22:49:55,"2,380.00",2,0,2,双平
22:49:56,"2,380.00",92,46,46,空换
22:49:56,"2,380.00",212,165,47,SHortop
22:49:57,"2,380.00",4,2,2,多换
22:49:57,"2,380.00",12,8,4,Longop
22:49:58,"2,379.00",4,2,2,空换
22:49:58,"2,380.00",10,0,10,双平
22:49:59,"2,380.00",22,16,6,Longop
22:49:59,"2,380.00",2,1,1,多换
22:50:00,"2,380.00",6,3,3,多换
22:50:00,"2,380.00",48,23,25,SHortcl
22:50:01,"2,380.00",94,51,43,Longop
22:50:01,"2,380.00",2,2,0,双开
22:50:01,"2,380.00",6,6,0,双开
22:50:03,"2,380.00",20,20,0,双开
22:50:03,"2,380.00",20,16,4,Longop
22:50:04,"2,380.00",2,2,0,双开
22:50:05,"2,379.00",10,5,5,空换
22:50:05,"2,380.00",206,202,4,Longop
22:50:06,"2,380.00",2,2,0,双开
22:50:06,"2,380.00",16,16,0,双开
22:50:07,"2,381.00",4,2,2,多换
22:50:07,"2,380.00",16,8,8,空换
22:50:08,"2,380.00",2,1,1,空换
22:50:08,"2,380.00",2,1,1,空换
22:50:08,"2,380.00",2,2,0,双开
22:50:09,"2,380.00",2,1,1,空换
22:50:10,"2,380.00",58,29,29,空换
22:50:10,"2,381.00",92,80,12,Longop
22:50:11,"2,381.00",4,2,2,多换
22:50:11,"2,380.00",2,2,0,双开
22:50:12,"2,380.00",8,8,0,双开
22:50:12,"2,380.00",4,2,2,空换
22:50:12,"2,380.00",2,2,0,双开
22:50:13,"2,380.00",62,22,40,Longcl
22:50:14,"2,380.00",14,9,5,SHortop
22:50:14,"2,380.00",8,6,2,SHortop
22:50:15,"2,380.00",4,2,2,空换
22:50:15,"2,380.00",20,19,1,SHortop
22:50:16,"2,380.00",2,1,1,空换
22:50:16,"2,381.00",6,3,3,多换
22:50:17,"2,381.00",8,4,4,多换
22:50:18,"2,380.00",2,1,1,空换
22:50:19,"2,380.00",80,80,0,双开
22:50:21,"2,380.00",6,5,1,SHortop
22:50:22,"2,380.00",36,29,7,SHortop
22:50:23,"2,380.00",4,1,3,Longcl
22:50:24,"2,380.00",12,6,6,空换
22:50:25,"2,381.00",2,1,1,多换
22:50:26,"2,381.00",2,2,0,双开
22:50:26,"2,381.00",2,2,0,双开
22:50:28,"2,381.00",4,3,1,Longop
22:50:28,"2,382.00","1,152",875,277,Longop
22:50:29,"2,381.00",76,48,28,SHortop
22:50:30,"2,381.00",2,1,1,空换
22:50:30,"2,381.00",2,1,1,空换
22:50:31,"2,381.00",4,2,2,空换
22:50:32,"2,381.00",6,3,3,空换
22:50:33,"2,381.00",6,5,1,SHortop
22:50:34,"2,382.00",2,1,1,多换
22:50:35,"2,382.00",2,1,1,多换
22:50:35,"2,382.00",22,8,14,SHortcl
22:50:36,"2,382.00",18,18,0,双开
22:50:36,"2,382.00",2,2,0,双开
22:50:37,"2,382.00",4,3,1,Longop
22:50:37,"2,382.00",44,26,18,Longop
22:50:38,"2,382.00",4,2,2,多换
22:50:39,"2,382.00",4,4,0,双开
22:50:40,"2,382.00",6,6,0,双开
22:50:41,"2,382.00",8,7,1,Longop
22:50:42,"2,382.00",2,1,1,多换
22:50:42,"2,382.00",12,11,1,Longop
22:50:43,"2,382.00",2,2,0,双开
22:50:43,"2,382.00",4,4,0,双开
22:50:44,"2,382.00",106,59,47,Longop
22:50:45,"2,382.00",200,80,120,SHortcl
22:50:45,"2,382.00",4,4,0,双开
22:50:46,"2,382.00",406,288,118,Longop
22:50:47,"2,382.00",70,37,33,Longop
22:50:48,"2,382.00",2,2,0,双开
22:50:48,"2,382.00",10,5,5,多换
22:50:49,"2,382.00",4,3,1,Longop
22:50:50,"2,382.00",6,4,2,Longop
22:50:50,"2,382.00",10,8,2,Longop
22:50:51,"2,382.00",6,3,3,多换
22:50:51,"2,382.00",2,1,1,多换
22:50:52,"2,382.00",4,3,1,Longop
22:50:52,"2,382.00",4,2,2,多换
22:50:53,"2,382.00",4,3,1,Longop
22:50:54,"2,381.00",24,24,0,双开
22:50:55,"2,382.00",106,104,2,Longop
22:50:55,"2,382.00",2,2,0,双开
22:50:56,"2,382.00",12,12,0,双开
22:50:56,"2,382.00",14,13,1,Longop
22:50:57,"2,381.00",6,3,3,空换
22:50:57,"2,382.00",84,83,1,Longop
22:50:58,"2,382.00",2,1,1,多换
22:50:58,"2,382.00",28,14,14,多换
22:50:59,"2,382.00",30,15,15,多换
22:50:59,"2,382.00",6,5,1,Longop
22:51:01,"2,382.00",4,4,0,双开
22:51:01,"2,382.00",2,1,1,多换
22:51:02,"2,382.00",6,6,0,双开
22:51:02,"2,382.00",4,3,1,Longop
22:51:04,"2,381.00",2,1,1,空换
22:51:04,"2,382.00",2,2,0,双开
22:51:05,"2,382.00",12,10,2,Longop
22:51:05,"2,381.00",18,7,11,Longcl
22:51:06,"2,381.00",2,1,1,空换
22:51:06,"2,381.00",2,1,1,空换
22:51:07,"2,382.00",8,6,2,Longop
22:51:07,"2,382.00",8,8,0,双开
22:51:09,"2,382.00",2,2,0,双开
22:51:10,"2,382.00",6,4,2,Longop
22:51:11,"2,382.00",4,4,0,双开
22:51:11,"2,382.00",4,2,2,多换
22:51:11,"2,381.00",20,10,10,空换
22:51:13,"2,382.00",22,12,10,Longop
22:51:13,"2,382.00",10,10,0,双开
22:51:14,"2,382.00",52,26,26,多换
22:51:15,"2,382.00",18,9,9,多换
22:51:16,"2,382.00",2,1,1,多换
22:51:17,"2,381.00",8,8,0,双开
22:51:19,"2,382.00",2,2,0,双开
22:51:20,"2,382.00",2,2,0,双开
22:51:20,"2,382.00",684,546,138,Longop
22:51:21,"2,382.00",2,1,1,空换
22:51:21,"2,382.00",16,14,2,SHortop
22:51:23,"2,383.00",4,2,2,多换
22:51:24,"2,383.00",16,5,11,SHortcl
22:51:24,"2,383.00",4,3,1,Longop
22:51:26,"2,383.00",2,1,1,多换
22:51:27,"2,382.00",4,4,0,双开
22:51:27,"2,383.00",4,2,2,多换
22:51:29,"2,383.00",2,2,0,双开
22:51:29,"2,383.00",32,14,18,SHortcl
22:51:30,"2,383.00",100,99,1,Longop
22:51:31,"2,383.00",2,1,1,多换
22:51:31,"2,383.00",16,10,6,Longop
22:51:32,"2,383.00",2,1,1,多换
22:51:32,"2,383.00",8,5,3,Longop
22:51:33,"2,383.00",4,3,1,Longop
22:51:34,"2,383.00",2,1,1,多换
22:51:34,"2,382.00",582,421,161,SHortop
22:51:35,"2,382.00",8,8,0,双开
22:51:35,"2,382.00",4,3,1,Longop
22:51:36,"2,382.00",6,6,0,双开
22:51:36,"2,382.00",184,154,30,Longop
22:51:37,"2,382.00",118,111,7,Longop
22:51:37,"2,382.00",4,3,1,Longop
22:51:38,"2,382.00",4,2,2,多换
22:51:39,"2,382.00",12,7,5,Longop
22:51:39,"2,382.00",4,3,1,Longop
22:51:40,"2,382.00",4,2,2,多换
22:51:40,"2,382.00",2,2,0,双开
22:51:41,"2,382.00",2,1,1,多换
22:51:41,"2,382.00",6,6,0,双开
22:51:42,"2,382.00",6,6,0,双开
22:51:42,"2,382.00",4,4,0,双开
22:51:42,"2,382.00",2,2,0,双开
22:51:43,"2,382.00",20,20,0,双开
22:51:44,"2,382.00",8,8,0,双开
22:51:44,"2,382.00",4,4,0,双开
22:51:45,"2,382.00",6,6,0,双开
22:51:45,"2,382.00",4,4,0,双开
22:51:46,"2,382.00",12,11,1,Longop
22:51:46,"2,382.00",20,20,0,双开
22:51:47,"2,381.00",16,10,6,SHortop
22:51:47,"2,382.00",2,2,0,双开
22:51:48,"2,381.00",4,3,1,SHortop
22:51:49,"2,382.00",18,18,0,双开
22:51:50,"2,382.00",10,6,4,Longop
22:51:54,"2,382.00",42,42,0,双开
22:51:55,"2,382.00",2,2,0,双开
22:51:55,"2,382.00",20,20,0,双开
22:51:57,"2,382.00",10,9,1,Longop
22:51:57,"2,382.00",6,3,3,多换
22:51:58,"2,382.00",4,4,0,双开
22:51:58,"2,382.00",20,20,0,双开
22:51:59,"2,382.00",44,19,25,SHortcl
22:52:00,"2,382.00",48,47,1,Longop
22:52:00,"2,382.00",92,92,0,双开
22:52:01,"2,382.00",16,10,6,SHortop
22:52:01,"2,382.00",44,40,4,SHortop
22:52:02,"2,383.00",64,34,30,Longop
22:52:03,"2,382.00",50,50,0,双开
22:52:04,"2,382.00",2,1,1,空换
22:52:05,"2,382.00",2,2,0,双开
22:52:05,"2,382.00",6,3,3,空换
22:52:06,"2,382.00",12,12,0,双开
22:52:07,"2,383.00",2,2,0,双开
22:52:08,"2,383.00",12,3,9,SHortcl
22:52:09,"2,383.00",12,11,1,Longop
22:52:09,"2,383.00",4,3,1,Longop
22:52:10,"2,383.00",20,12,8,Longop
22:52:11,"2,382.00",12,12,0,双开
22:52:11,"2,383.00",42,19,23,SHortcl
22:52:13,"2,383.00",6,4,2,Longop
22:52:14,"2,383.00",40,22,18,Longop
22:52:14,"2,383.00",2,1,1,多换
22:52:15,"2,383.00",18,9,9,多换
22:52:15,"2,383.00",10,4,6,SHortcl
22:52:16,"2,383.00",40,20,20,多换
22:52:17,"2,383.00",2,1,1,多换
22:52:17,"2,382.00",4,2,2,空换
22:52:18,"2,383.00",4,1,3,SHortcl
22:52:18,"2,383.00",2,1,1,多换
22:52:19,"2,383.00",20,14,6,Longop
22:52:21,"2,383.00",46,44,2,Longop
22:52:21,"2,383.00",2,2,0,双开
22:52:22,"2,383.00",2,1,1,多换
22:52:23,"2,383.00",22,7,15,SHortcl
22:52:24,"2,383.00",2,1,1,多换
22:52:24,"2,383.00",8,3,5,SHortcl
22:52:25,"2,383.00",6,4,2,Longop
22:52:25,"2,383.00",20,1,19,SHortcl
22:52:26,"2,383.00",12,10,2,Longop
22:52:26,"2,383.00",42,31,11,Longop
22:52:27,"2,383.00",4,1,3,SHortcl
22:52:27,"2,383.00",38,10,28,SHortcl
22:52:27,"2,383.00",4,3,1,Longop
22:52:28,"2,383.00",2,1,1,多换
22:52:29,"2,383.00",2,1,1,多换
22:52:29,"2,383.00",10,8,2,Longop
22:52:30,"2,382.00",334,235,99,SHortop
22:52:30,"2,383.00",50,36,14,Longop
22:52:31,"2,384.00",6,4,2,Longop
22:52:32,"2,384.00",182,75,107,SHortcl
22:52:32,"2,383.00",6,3,3,空换
22:52:33,"2,383.00",2,2,0,双开
22:52:33,"2,384.00",2,1,1,多换
22:52:34,"2,384.00",6,4,2,Longop
22:52:34,"2,383.00",16,13,3,SHortop
22:52:35,"2,384.00",40,7,33,SHortcl
22:52:35,"2,383.00",22,8,14,Longcl
22:52:36,"2,383.00",6,6,0,双开
22:52:38,"2,384.00",4,4,0,双开
22:52:38,"2,384.00",4,2,2,多换
22:52:39,"2,384.00",2,1,1,多换
22:52:40,"2,384.00",6,5,1,Longop
22:52:41,"2,383.00",14,12,2,SHortop
22:52:42,"2,384.00",8,7,1,Longop
22:52:42,"2,384.00",2,1,1,多换
22:52:43,"2,384.00",80,40,40,多换
22:52:44,"2,383.00",14,11,3,SHortop
22:52:44,"2,384.00",4,3,1,Longop
22:52:45,"2,383.00",232,182,50,SHortop
22:52:46,"2,383.00",2,2,0,双开
22:52:46,"2,382.00",80,22,58,Longcl
22:52:47,"2,383.00",12,12,0,双开
22:52:47,"2,382.00",14,8,6,SHortop
22:52:48,"2,383.00",100,100,0,双开
22:52:48,"2,382.00",12,1,11,Longcl
22:52:49,"2,383.00",10,7,3,Longop
22:52:50,"2,383.00",22,15,7,Longop
22:52:50,"2,383.00",10,9,1,Longop
22:52:51,"2,383.00",388,207,181,Longop
22:52:52,"2,384.00",12,6,6,多换
22:52:53,"2,383.00",12,11,1,SHortop
22:52:53,"2,383.00",4,1,3,Longcl
22:52:54,"2,383.00",8,6,2,SHortop
22:52:54,"2,383.00",6,3,3,空换
22:52:55,"2,383.00",10,6,4,SHortop
22:52:55,"2,383.00",2,1,1,空换
22:52:56,"2,383.00",100,74,26,SHortop
22:52:56,"2,383.00",64,57,7,SHortop
22:52:57,"2,382.00",6,2,4,Longcl
22:52:58,"2,383.00",2,2,0,双开
22:52:58,"2,383.00",2,2,0,双开
22:52:59,"2,382.00",10,3,7,Longcl
22:52:59,"2,383.00",2,2,0,双开
22:53:00,"2,383.00",16,13,3,Longop
22:53:00,"2,383.00",36,24,12,Longop
22:53:02,"2,383.00",14,8,6,SHortop
22:53:03,"2,383.00",14,7,7,空换
22:53:03,"2,384.00",2,2,0,双开
22:53:04,"2,384.00",6,5,1,Longop
22:53:05,"2,384.00",2,2,0,双开
22:53:06,"2,384.00",14,12,2,Longop
22:53:06,"2,384.00",48,33,15,Longop
22:53:07,"2,384.00",8,7,1,Longop
22:53:07,"2,383.00",2,1,1,空换
22:53:08,"2,384.00",2,2,0,双开
22:53:09,"2,384.00",10,6,4,Longop
22:53:10,"2,384.00",54,30,24,Longop
22:53:10,"2,384.00",4,4,0,双开
22:53:11,"2,384.00",4,2,2,多换
22:53:12,"2,384.00",4,4,0,双开
22:53:12,"2,384.00",4,4,0,双开
22:53:13,"2,384.00",6,5,1,Longop
22:53:15,"2,383.00",2,1,1,空换
22:53:15,"2,384.00",40,40,0,双开
22:53:16,"2,384.00",4,4,0,双开
22:53:16,"2,384.00",2,2,0,双开
22:53:17,"2,383.00",22,12,10,SHortop
22:53:18,"2,384.00",4,4,0,双开
22:53:18,"2,384.00",2,1,1,多换
22:53:19,"2,384.00",322,258,64,Longop
22:53:19,"2,384.00",4,0,4,双平
22:53:20,"2,384.00",4,2,2,多换
22:53:20,"2,384.00",4,2,2,多换
22:53:21,"2,384.00",60,12,48,SHortcl
22:53:21,"2,383.00",16,8,8,空换
22:53:22,"2,384.00",34,13,21,SHortcl
22:53:22,"2,383.00",4,2,2,空换
22:53:23,"2,384.00",6,2,4,SHortcl
22:53:23,"2,384.00",6,2,4,SHortcl
22:53:24,"2,383.00",2,1,1,空换
22:53:24,"2,383.00",2,1,1,空换
22:53:25,"2,383.00",108,102,6,SHortop
22:53:25,"2,384.00",2,2,0,双开
22:53:26,"2,384.00",30,16,14,Longop
22:53:26,"2,384.00",4,3,1,Longop
22:53:27,"2,384.00",26,14,12,Longop
22:53:27,"2,384.00",352,14,338,SHortcl
22:53:28,"2,384.00",2,1,1,多换
22:53:29,"2,384.00",2,1,1,多换
22:53:29,"2,384.00",6,2,4,SHortcl
22:53:30,"2,383.00",4,3,1,SHortop
22:53:30,"2,384.00",12,4,8,SHortcl
22:53:32,"2,384.00",4,1,3,SHortcl
22:53:33,"2,384.00",16,8,8,多换
22:53:33,"2,384.00",18,9,9,多换
22:53:34,"2,384.00",62,13,49,SHortcl
22:53:34,"2,384.00",386,171,215,SHortcl
22:53:35,"2,385.00",12,4,8,SHortcl
22:53:36,"2,384.00",190,97,93,SHortop
22:53:36,"2,384.00",6,5,1,Longop
22:53:37,"2,384.00",40,20,20,多换
22:53:37,"2,384.00",6,6,0,双开
22:53:38,"2,384.00",6,6,0,双开
22:53:38,"2,384.00",8,6,2,Longop
22:53:39,"2,384.00",12,12,0,双开
22:53:39,"2,384.00",6,4,2,Longop
22:53:40,"2,384.00",24,14,10,Longop
22:53:41,"2,384.00",24,11,13,SHortcl
22:53:41,"2,384.00",24,24,0,双开
22:53:42,"2,384.00",22,17,5,Longop
22:53:43,"2,384.00",8,5,3,Longop
22:53:43,"2,384.00",6,4,2,Longop
22:53:44,"2,384.00",2,2,0,双开
22:53:44,"2,383.00",2,1,1,空换
22:53:45,"2,383.00",2,1,1,空换
22:53:46,"2,384.00",18,11,7,Longop
22:53:46,"2,384.00",14,14,0,双开
22:53:47,"2,384.00",2,2,0,双开
22:53:47,"2,383.00",16,15,1,SHortop
22:53:48,"2,384.00",4,4,0,双开
22:53:48,"2,384.00",2,1,1,多换
22:53:49,"2,384.00",6,6,0,双开
22:53:49,"2,384.00",2,1,1,多换
22:53:50,"2,384.00",2,2,0,双开
22:53:51,"2,384.00",2,1,1,多换
22:53:52,"2,383.00",4,2,2,空换
22:53:53,"2,384.00",6,5,1,Longop
22:53:53,"2,383.00",12,7,5,SHortop
22:53:54,"2,383.00",8,4,4,空换
22:53:55,"2,384.00",420,32,388,SHortcl
22:53:56,"2,384.00",2,1,1,多换
22:53:57,"2,384.00",2,1,1,多换
22:53:57,"2,384.00",22,11,11,多换
22:53:58,"2,384.00",2,0,2,双平
22:53:58,"2,384.00",22,7,15,SHortcl
22:53:59,"2,384.00",10,4,6,SHortcl
22:53:59,"2,384.00",2,2,0,双开
22:54:00,"2,384.00",120,98,22,Longop
22:54:00,"2,383.00",4,2,2,空换
22:54:01,"2,384.00",4,3,1,Longop
22:54:01,"2,384.00",4,2,2,多换
22:54:02,"2,383.00",2,1,1,空换
22:54:02,"2,384.00",2,1,1,多换
22:54:03,"2,384.00",4,3,1,Longop
22:54:04,"2,384.00",36,20,16,Longop
22:54:05,"2,384.00",4,2,2,多换
22:54:06,"2,384.00",4,2,2,多换
22:54:06,"2,384.00",4,3,1,Longop
22:54:07,"2,384.00",60,59,1,Longop
22:54:07,"2,384.00",6,3,3,多换
22:54:08,"2,384.00",6,3,3,多换
22:54:08,"2,384.00",14,14,0,双开
22:54:09,"2,384.00",248,62,186,SHortcl
22:54:09,"2,384.00",8,5,3,Longop
22:54:10,"2,384.00",14,12,2,Longop
22:54:10,"2,384.00",2,2,0,双开
22:54:11,"2,384.00",74,64,10,Longop
22:54:12,"2,384.00",4,4,0,双开
22:54:13,"2,384.00",100,33,67,SHortcl
22:54:14,"2,384.00",2,1,1,多换
22:54:14,"2,384.00",4,2,2,多换
22:54:15,"2,384.00",4,0,4,双平
22:54:16,"2,384.00",24,22,2,Longop
22:54:18,"2,384.00",4,4,0,双开
22:54:18,"2,384.00",2,2,0,双开
22:54:19,"2,384.00",6,6,0,双开
22:54:19,"2,384.00",200,178,22,Longop
22:54:20,"2,383.00",4,2,2,空换
22:54:20,"2,384.00",12,0,12,双平
22:54:21,"2,384.00",4,2,2,多换
22:54:21,"2,384.00",6,3,3,多换
22:54:22,"2,384.00",32,30,2,Longop
22:54:22,"2,384.00",2,1,1,多换
22:54:23,"2,384.00",4,2,2,多换
22:54:24,"2,383.00",202,102,100,SHortop
22:54:25,"2,383.00",36,33,3,SHortop
22:54:25,"2,383.00",4,2,2,空换
22:54:27,"2,384.00",436,91,345,SHortcl
22:54:28,"2,384.00",2,0,2,双平
22:54:29,"2,384.00",2,0,2,双平
22:54:29,"2,384.00",4,1,3,Longcl
22:54:30,"2,384.00",6,0,6,双平
22:54:30,"2,384.00",6,1,5,Longcl
22:54:31,"2,384.00",4,1,3,Longcl
22:54:31,"2,384.00",50,30,20,SHortop
22:54:32,"2,384.00",464,316,148,SHortop
22:54:32,"2,383.00",8,5,3,SHortop
22:54:33,"2,384.00",10,5,5,多换
22:54:34,"2,383.00",16,13,3,SHortop
22:54:34,"2,384.00",2,1,1,多换
22:54:35,"2,384.00",4,4,0,双开
22:54:36,"2,384.00",14,14,0,双开
22:54:37,"2,384.00",6,6,0,双开
22:54:37,"2,384.00",4,4,0,双开
22:54:39,"2,384.00",2,1,1,多换
22:54:39,"2,384.00",2,2,0,双开
22:54:40,"2,384.00",32,32,0,双开
22:54:41,"2,384.00",8,8,0,双开
22:54:42,"2,384.00",42,22,20,Longop
22:54:43,"2,383.00",2,1,1,空换
22:54:43,"2,384.00",2,2,0,双开
22:54:44,"2,384.00",4,4,0,双开
22:54:45,"2,384.00",354,85,269,SHortcl
22:54:45,"2,384.00",254,111,143,Longcl
22:54:46,"2,384.00",8,5,3,Longop
22:54:46,"2,384.00",2,2,0,双开
22:54:47,"2,384.00",2,2,0,双开
22:54:48,"2,384.00",6,6,0,双开
22:54:49,"2,383.00",2,1,1,空换
22:54:51,"2,384.00",6,6,0,双开
22:54:53,"2,383.00",4,2,2,空换
22:54:53,"2,384.00",14,10,4,Longop
22:54:54,"2,384.00",4,4,0,双开
22:54:56,"2,383.00",30,30,0,双开
22:54:57,"2,383.00",102,100,2,SHortop
22:54:58,"2,384.00",2,1,1,多换
22:54:59,"2,383.00",4,4,0,双开
22:55:00,"2,384.00",50,48,2,Longop
22:55:03,"2,383.00",4,2,2,空换
22:55:03,"2,383.00",410,176,234,Longcl
22:55:04,"2,384.00",98,36,62,SHortcl
22:55:06,"2,384.00",16,2,14,Longcl
22:55:06,"2,384.00",10,5,5,空换
22:55:07,"2,385.00",46,21,25,SHortcl
22:55:07,"2,384.00",6,3,3,空换
22:55:08,"2,385.00",2,1,1,多换
22:55:09,"2,384.00",34,1,33,Longcl
22:55:09,"2,384.00",2,0,2,双平
22:55:10,"2,384.00",40,20,20,空换
22:55:10,"2,385.00",4,2,2,多换
22:55:11,"2,384.00",12,0,12,双平
22:55:12,"2,384.00",2,1,1,空换
22:55:12,"2,385.00",20,7,13,SHortcl
22:55:13,"2,385.00",22,20,2,Longop
22:55:13,"2,385.00",4,3,1,Longop
22:55:14,"2,384.00",4,3,1,SHortop
22:55:14,"2,384.00",14,3,11,Longcl
22:55:15,"2,385.00",2,1,1,多换
22:55:16,"2,384.00",410,266,144,SHortop
22:55:17,"2,384.00",12,6,6,多换
22:55:17,"2,384.00",2,2,0,双开
22:55:18,"2,384.00",4,3,1,Longop
22:55:19,"2,383.00",4,2,2,空换
22:55:19,"2,384.00",28,28,0,双开
22:55:20,"2,384.00",8,6,2,Longop
22:55:21,"2,384.00",4,1,3,SHortcl
22:55:21,"2,384.00",4,2,2,多换
22:55:22,"2,384.00",22,10,12,SHortcl
22:55:23,"2,384.00",20,14,6,Longop
22:55:23,"2,384.00",8,4,4,多换
22:55:24,"2,384.00",2,1,1,多换
22:55:25,"2,384.00",6,4,2,Longop
22:55:25,"2,384.00",40,40,0,双开
22:55:26,"2,384.00",4,3,1,Longop
22:55:27,"2,383.00",12,8,4,SHortop
22:55:28,"2,383.00",28,27,1,SHortop
22:55:29,"2,384.00",46,39,7,Longop
22:55:29,"2,384.00",40,16,24,SHortcl
22:55:30,"2,384.00",114,101,13,Longop
22:55:30,"2,384.00",422,298,124,Longop
22:55:31,"2,383.00",2,1,1,空换
22:55:33,"2,384.00",18,15,3,Longop
22:55:34,"2,384.00",6,6,0,双开
22:55:34,"2,384.00",160,67,93,SHortcl
22:55:36,"2,384.00",466,136,330,Longcl
22:55:37,"2,383.00",4,2,2,空换
22:55:37,"2,384.00",6,2,4,SHortcl
22:55:38,"2,384.00",66,32,34,SHortcl
22:55:38,"2,383.00",6,3,3,空换
22:55:39,"2,383.00",268,118,150,Longcl
22:55:39,"2,384.00",6,1,5,SHortcl
22:55:40,"2,383.00",6,3,3,空换
22:55:41,"2,383.00",458,404,54,SHortop
22:55:41,"2,383.00",4,4,0,双开
22:55:42,"2,383.00",12,7,5,Longop
22:55:43,"2,382.00",8,4,4,空换
22:55:43,"2,383.00",2,1,1,多换
22:55:44,"2,383.00",2,2,0,双开
22:55:44,"2,382.00",4,3,1,SHortop
22:55:45,"2,383.00",30,25,5,Longop
22:55:46,"2,383.00",60,60,0,双开
22:55:47,"2,383.00",42,25,17,SHortop
22:55:47,"2,383.00",2,2,0,双开
22:55:48,"2,383.00",130,114,16,SHortop
22:55:48,"2,382.00",114,110,4,SHortop
22:55:50,"2,382.00",2,2,0,双开
22:55:51,"2,382.00",4,3,1,SHortop
22:55:51,"2,383.00",2,2,0,双开
22:55:52,"2,382.00",26,23,3,SHortop
22:55:53,"2,382.00",12,8,4,SHortop
22:55:53,"2,382.00",4,3,1,SHortop
22:55:53,"2,382.00",2,1,1,空换
22:55:54,"2,382.00",6,3,3,空换
22:55:54,"2,382.00",4,2,2,空换
22:55:55,"2,382.00",8,7,1,SHortop
22:55:57,"2,383.00",2,2,0,双开
22:55:58,"2,383.00",54,27,27,多换
22:55:58,"2,382.00",102,51,51,空换
22:55:59,"2,382.00",2,1,1,空换
22:56:00,"2,382.00",2,2,0,双开
22:56:01,"2,382.00",6,6,0,双开
22:56:03,"2,383.00",2,1,1,多换
22:56:03,"2,382.00",8,8,0,双开
22:56:04,"2,382.00",14,7,7,空换
22:56:04,"2,382.00",2,1,1,空换
22:56:04,"2,382.00",2,2,0,双开
22:56:05,"2,382.00",2,1,1,空换
22:56:06,"2,382.00",12,6,6,空换
22:56:06,"2,382.00",8,6,2,SHortop
22:56:07,"2,382.00",2,0,2,双平
22:56:07,"2,382.00",12,6,6,空换
22:56:09,"2,382.00",18,4,14,Longcl
22:56:10,"2,382.00",200,96,104,Longcl
22:56:11,"2,382.00",32,16,16,空换
22:56:11,"2,382.00",60,22,38,Longcl
22:56:12,"2,383.00",22,22,0,双开
22:56:13,"2,382.00",16,16,0,双开
22:56:13,"2,382.00",10,4,6,Longcl
22:56:13,"2,382.00",8,6,2,SHortop
22:56:14,"2,382.00",4,2,2,空换
22:56:15,"2,382.00",40,39,1,SHortop
22:56:15,"2,382.00",200,82,118,Longcl
22:56:16,"2,382.00",40,21,19,SHortop
22:56:16,"2,382.00",20,7,13,Longcl
22:56:17,"2,382.00",40,20,20,空换
22:56:18,"2,382.00",4,3,1,SHortop
22:56:19,"2,382.00",22,11,11,空换
22:56:19,"2,382.00",118,100,18,SHortop
22:56:20,"2,382.00",94,94,0,双开
22:56:21,"2,381.00",2,1,1,空换
22:56:21,"2,382.00",118,15,103,SHortcl
22:56:23,"2,382.00",20,10,10,空换
22:56:23,"2,383.00",40,26,14,Longop
22:56:24,"2,383.00",84,68,16,Longop
22:56:24,"2,382.00",4,3,1,SHortop
22:56:26,"2,382.00",2,0,2,双平
22:56:27,"2,383.00",4,2,2,多换
22:56:28,"2,383.00",8,8,0,双开
22:56:29,"2,382.00",2,0,2,双平
22:56:29,"2,382.00",6,2,4,Longcl
22:56:30,"2,382.00",2,1,1,空换
22:56:33,"2,383.00",2,2,0,双开
